cellID,animalID,genoType,cellType,recordLayer,recordRegion,stimSource,stimChannel,conditionName,signal,samplerate,onset,risetime,slope,amplitude,onset2peakTime,halfwidth,decay,slope2ms,slope3ms,area,test1DrugName,waveformSequence,
BJ0873,Will20160811,WT,PYR,L5,ACC,MD,CsChR,ENKNALOX,IPSC,10000,5,4.7,10.0073,28.6493,24,27.4,24.5,2.6599,2.6599,215.5164,NaN,NaN,
BJ0875,Will20160811,WT,PYR,L5,ACC,MD,CsChR,BASEENK,IPSC,10000,4.7,0.6,1199.2073,1217.6655,2.4,8.9,16.3,142.1079,142.1079,1985.1212,NaN,NaN,
BJ0875,Will20160811,WT,PYR,L5,ACC,MD,CsChR,ENK,IPSC,10000,4.6,0.7,394.8084,481.3231,2.6,7.7,17.2,50.3751,50.3751,835.7299,NaN,NaN,
BJ0875,Will20160811,WT,PYR,L5,ACC,MD,CsChR,ENKWASH,IPSC,10000,4.4,0.8,616.39,805.8344,3.3,9.6,13.7,83.7856,83.7856,1976.458,NaN,NaN,
BJ0876,Will20160811,WT,PYR,L5,ACC,MD,CsChR,BASEENK,EPSC,10000,3.1,2.6,-79.7708,-334.5161,5.3,11.7,14.9,-9.569,-9.569,-4538.2386,NaN,NaN,
BJ0876,Will20160811,WT,PYR,L5,ACC,MD,CsChR,BASEENK,IPSC,10000,3.2,1.3,242.9305,482.8679,4.9,11.1,28.9,37.5624,37.5624,658.267,NaN,NaN,
BJ0876,Will20160811,WT,PYR,L5,ACC,MD,CsChR,ENK,EPSC,10000,3,1.7,-119.9036,-347.7898,4.7,9,11,-11.0287,-15.1482,-3842.9918,NaN,NaN,
BJ0876,Will20160811,WT,PYR,L5,ACC,MD,CsChR,ENK,IPSC,10000,2.1,0.5,166.2088,89.2422,4.8,6.8,18.4,21.9601,21.9601,61.7174,NaN,NaN,
BJ0876,Will20160811,WT,PYR,L5,ACC,MD,CsChR,ENKWASH,EPSC,10000,3.4,1.8,-170.5842,-526.3749,3.8,8.9,14.2,-20.0463,-20.0463,-6169.3598,NaN,NaN,
BJ0876,Will20160811,WT,PYR,L5,ACC,MD,CsChR,ENKWASH,IPSC,10000,2.8,1,479.0991,745.0517,4.4,14,28.6,59.8468,59.8468,978.9012,NaN,NaN,
BJ0877,Will20160811,WT,PYR,L5,ACC,MD,CsChR,BASEENK,EPSC,10000,4.7,5,-22.3169,-183.5526,9,12.6,11.2,-5.6765,-5.6765,-2599.0741,NaN,NaN,
BJ0877,Will20160811,WT,PYR,L5,ACC,MD,CsChR,BASEENK,IPSC,10000,6.7,1.8,53.8459,154.5202,12.2,16.5,25.9,9.4068,8.8229,854.8147,NaN,NaN,
BJ0877,Will20160811,WT,PYR,L5,ACC,MD,CsChR,ENK,EPSC,10000,6,4.3,-17.1239,-120.6948,8.1,17,27.2,-1.6867,-1.557,-2655.3821,NaN,NaN,
BJ0877,Will20160811,WT,PYR,L5,ACC,MD,CsChR,ENK,IPSC,10000,1.4,1.9,-4.4729,-14.3579,12,4.1,2,-0.84337,-0.84337,-53.4928,NaN,NaN,
BJ0877,Will20160811,WT,PYR,L5,ACC,MD,CsChR,ENKNALOX,EPSC,10000,5.1,5,-13.8832,-114.2179,7.6,13.4,19.3,-2.9842,-2.9842,-1989.7821,NaN,NaN,
BJ0877,Will20160811,WT,PYR,L5,ACC,MD,CsChR,ENKNALOX,IPSC,10000,6.4,3.3,10.1833,38.5166,22.2,26,20.4,3.0491,3.0491,427.5873,NaN,NaN,
BJ1031,PVAi32001,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,BASEENK,IPSC,10000,3.1,0.8,-129.4249,-182.0813,1.7,10.5,17.4,-17.6135,-17.6135,-2272.4644,NaN,NaN,
BJ1031,PVAi32001,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,ENK,IPSC,10000,3.1,0.9,-83.5441,-124.415,1.9,9.6,15.5,-9.4068,-9.4068,-1395.4674,NaN,NaN,
BJ1031,PVAi32001,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,ENKNALOX,IPSC,10000,3.1,0.8,-118.3962,-172.5431,1.9,11,17.2,-14.1751,-14.1751,-2126.9331,NaN,NaN,
BJ1038,PVAi32001,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,BASEDPDE,IPSC,10000,3,0.8,-328.0223,-435.7898,2.8,8.4,11,-37.3678,-37.3678,-4073.0465,NaN,NaN,
BJ1038,PVAi32001,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,DPDE,IPSC,10000,3.1,0.9,-86.2833,-129.4649,2.8,8.2,10.9,-10.6719,-10.6719,-1204.2684,NaN,NaN,
BJ1038,PVAi32001,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,DPDENALTRI,IPSC,10000,3,0.9,-165.2861,-253.513,3,10.2,13.6,-18.9434,-18.9434,-3033.2705,NaN,NaN,
BJ1042,AV0179,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,BASEDPDE,IPSC,10000,3.3,0.5,-824.1674,-778.9675,1.4,4.5,7.9,-88.6836,-88.6836,-4811.2268,NaN,NaN,
BJ1042,AV0179,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,DPDE,IPSC,10000,3.2,0.6,-352.8099,-364.4863,1.4,6.1,11.5,-40.7737,-40.7737,-3122.751,NaN,NaN,
BJ1042,AV0179,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,DPDENALTRI,IPSC,10000,3.1,0.6,-403.7365,-436.0209,1.5,6.7,11.8,-47.4882,-47.4882,-3966.5003,NaN,NaN,
BJ1044,AV0179,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,BASEDPDE,IPSC,10000,2.7,0.6,-880.4569,-849.5367,1.6,9,15,-100.1989,-100.1989,-9917.9379,NaN,NaN,
BJ1044,AV0179,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,DPDE,IPSC,10000,2.8,0.6,-346.9711,-375.1691,1.8,9.8,15.8,-43.7904,-43.7904,-4757.8785,NaN,NaN,
BJ1044,AV0179,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,DPDENALTRI,IPSC,10000,2.8,0.5,-797.8282,-787.676,1.6,8.7,14.6,-93.1275,-93.1275,-8847.3792,NaN,NaN,
BJ1045,AV0179,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,BASEDAMGO,IPSC,10000,3.3,0.7,-257.5523,-289.1641,1.7,6.6,11.2,-31.7237,-31.7237,-2550.0427,NaN,NaN,
BJ1045,AV0179,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,DAMGO,IPSC,10000,3.3,0.7,-289.3408,-330.1929,1.9,6.9,11.7,-35.4215,-35.4215,-3092.8363,NaN,NaN,
BJ1045,AV0179,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,DAMGOCTAP,IPSC,10000,3.5,0.8,-332.1581,-453.0629,2.1,8.4,12.8,-41.8441,-41.8441,-4825.4443,NaN,NaN,
BJ1084,AV0220,Ai32het,PYR,L5,ACC,MD,ChR2H134R,BASEDAMGO,EPSC,10000,5.7,2.2,-164.0444,-621.6814,5.1,13.2,16.9,-22.4142,-22.4142,-9927.368,NaN,NaN,
BJ1084,AV0220,Ai32het,PYR,L5,ACC,MD,ChR2H134R,BASEDAMGO,IPSC,10000,6.7,1.5,455.9821,1137.1788,6.2,19.9,37.3,65.3612,65.3612,5691.7032,NaN,NaN,
BJ1084,AV0220,Ai32het,PYR,L5,ACC,MD,ChR2H134R,DAMGO,EPSC,10000,5.7,2.4,-53.4945,-212.8775,4.3,15.1,24.3,-6.2604,-7.0389,-4051.942,NaN,NaN,
BJ1084,AV0220,Ai32het,PYR,L5,ACC,MD,ChR2H134R,DAMGO,IPSC,10000,6.1,2.1,176.0883,624.7563,4.4,16.1,32.6,27.0527,27.8961,1654.0162,NaN,NaN,
BJ1084,AV0220,Ai32het,PYR,L5,ACC,MD,ChR2H134R,DAMGOCTAP,EPSC,10000,5.5,2.3,-109.6099,-426.7104,5.7,14.9,20,-14.3373,-14.3373,-7990.3562,NaN,NaN,
BJ1084,AV0220,Ai32het,PYR,L5,ACC,MD,ChR2H134R,BASEDPDE,EPSC,10000,5.5,2.3,-109.6099,-426.7104,5.7,14.9,20,-14.3373,-14.3373,-7990.3562,NaN,NaN,
BJ1084,AV0220,Ai32het,PYR,L5,ACC,MD,ChR2H134R,DAMGOCTAP,IPSC,10000,6.4,1.6,278.5149,730.0754,6.3,22.9,41,31.9832,31.9832,3484.4977,NaN,NaN,
BJ1084,AV0220,Ai32het,PYR,L5,ACC,MD,ChR2H134R,BASEDPDE,IPSC,10000,6.4,1.6,278.5149,730.0754,6.3,22.9,41,31.9832,31.9832,3484.4977,NaN,NaN,
BJ1084,AV0220,Ai32het,PYR,L5,ACC,MD,ChR2H134R,DPDE,EPSC,10000,5.7,3.5,-71.0377,-422.1921,7.5,16.3,20.7,-10.4205,-10.4205,-8485.4047,NaN,NaN,
BJ1084,AV0220,Ai32het,PYR,L5,ACC,MD,ChR2H134R,DPDE,IPSC,10000,6.9,4,73.8922,510.0202,7.8,36.5,70.4,14.8887,14.8887,2670.6192,NaN,NaN,
BJ1084,AV0220,Ai32het,PYR,L5,ACC,MD,ChR2H134R,DPDENALTRI,IPSC,10000,6.7,3.7,133.1683,824.8106,7.6,33.1,65,32.9887,32.9887,4430.0691,NaN,NaN,
BJ1084,AV0220,Ai32het,PYR,L5,ACC,MD,ChR2H134R,DPDENALTRI,EPSC,10000,5.8,3.4,-60.7341,-346.0971,8.2,16.8,21.5,-9.0824,-9.0824,-7188.1614,NaN,NaN,
BJ1091,AV0216,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,BASEDPDE,IPSC,10000,4.2,1.6,200.7059,534.7671,3.9,10,15.3,34.3835,34.3835,1388.7084,NaN,NaN,
BJ1091,AV0216,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,DPDE,IPSC,10000,4.9,2.7,27.7759,127.4674,4.1,11,17.9,8.5634,8.7581,309.2176,NaN,NaN,
BJ1095,AV0216,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,BASEDPDE,IPSC,10000,6.2,3.3,63.5378,353.4078,7.1,24.1,45.7,9.9583,9.9583,1782.3012,NaN,NaN,
BJ1095,AV0216,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,DPDE,IPSC,10000,6.3,2.8,39.8001,186.0754,7,22.3,39,5.2621,5.2621,945.2521,NaN,NaN,
BJ1095,AV0216,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,DPDENALTRI,IPSC,10000,5.9,2.2,74.8024,281.8865,5.8,22.8,40.8,9.1906,9.1906,1193.9132,NaN,NaN,
BJ1097,AV0217,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,BASEDAMGO,IPSC,10000,3.9,1.1,845.9061,1502.7684,2.4,7.7,13.8,101.399,101.399,2197.6874,NaN,NaN,
BJ1097,AV0217,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,DAMGO,IPSC,10000,4,1,950.6727,1554.254,2.5,8.2,14.5,105.2591,105.2591,2589.5925,NaN,NaN,
BJ1097,AV0217,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,DAMGOCTAP,IPSC,10000,3.9,1,785.5668,1285.709,2.4,7.9,13.4,93.2897,93.2897,2006.7914,NaN,NaN,
BJ1097,AV0217,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,BASEDPDE,IPSC,10000,3.9,1,785.5668,1285.709,2.4,7.9,13.4,93.2897,93.2897,2006.7914,NaN,NaN,
BJ1097,AV0217,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,DPDE,IPSC,10000,4.1,1.1,164.0738,297.6199,2.4,7.6,10.5,23.8739,23.8739,495.4203,NaN,NaN,
BJ1097,AV0217,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,DPDENALTRI,IPSC,10000,4.7,1.2,116.9906,236.2884,2.4,7.4,11,15.2455,15.2455,375.3941,NaN,NaN,
BJ1099,AV0217,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,BASEDAMGO,IPSC,10000,3,0.8,928.7613,1311.8634,3.3,5.6,9.1,104.286,104.286,1977.9293,NaN,NaN,
BJ1099,AV0217,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,DAMGO,IPSC,10000,3.4,0.9,1300.7362,1952.7036,2.6,5.7,9.2,152.2607,152.2607,2614.6811,NaN,NaN,
BJ1099,AV0217,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,DAMGOCTAP,IPSC,10000,3,0.9,1319.3335,1897.5151,3,6.5,10.6,164.0679,164.0679,2819.1791,NaN,NaN,
BJ1108,PVAi32002,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,BASEDAMGO,IPSC,10000,2.9,1.6,95.8523,276.127,4.3,13.7,18.9,15.6997,15.6997,915.3397,NaN,NaN,
BJ1108,PVAi32002,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,DAMGO,IPSC,10000,3,1.9,65.4892,200.6564,4.3,13.7,17.8,10.8989,10.8989,654.8833,NaN,NaN,
BJ1108,PVAi32002,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,DAMGOCTAP,IPSC,10000,3,1.9,60.1627,204.7659,4.5,13.3,18.5,12.1964,12.1964,705.9105,NaN,NaN,
BJ1108,PVAi32002,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,BASEDPDE,IPSC,10000,3,1.9,60.1627,204.7659,4.5,13.3,18.5,12.1964,12.1964,705.9105,NaN,NaN,
BJ1108,PVAi32002,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,DPDE,IPSC,10000,3,1.2,91.5813,195.8308,3.1,10.3,15.9,14.0454,14.0454,450.6142,NaN,NaN,
BJ1108,PVAi32002,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,DPDENALTRI,IPSC,10000,3.1,1.1,98.5504,200.121,3.2,10.4,15.9,14.5968,14.5968,489.771,NaN,NaN,
BJ1109,PVAi32002,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,BASEDAMGO,IPSC,10000,2.4,2.1,63.4227,219.006,4.9,16.9,23.8,11.126,11.126,795.1156,NaN,NaN,
BJ1109,PVAi32002,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,DAMGO,IPSC,10000,2.5,2.2,51.192,190.5504,3.8,16.4,21.1,8.7581,8.7581,493.527,NaN,NaN,
BJ1109,PVAi32002,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,DAMGOCTAP,IPSC,10000,2.4,2,56.1165,192.1339,4.1,15.5,20.2,9.6339,9.6339,546.9084,NaN,NaN,
BJ1110,PVAi32002,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,BASEDPDE,IPSC,10000,2.6,3.6,32.6716,196.7715,7.3,17.3,23.2,8.9527,8.9527,1056.0815,NaN,NaN,
BJ1110,PVAi32002,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,DPDE,IPSC,10000,2.8,3.4,29.518,178.0389,6.1,15.1,20,9.7312,9.7312,778.7488,NaN,NaN,
BJ1110,PVAi32002,PVhet;Ai32het,PYR,L5,ACC,PV,ChR2H134R,DPDENALTRI,IPSC,10000,2.8,3.7,25.5466,157.1043,5.9,14.6,18.5,7.6228,7.6228,632.3101,NaN,NaN,
BJ1145,Will20170207,WT,PYR,L5,ACC,MD,ChR2H134R,BASEDPDE,EPSC,10000,4.9,4.9,-78.6439,-634.8888,8.1,11.5,14.9,-12.0342,-12.0342,-10590.1099,NaN,NaN,
BJ1145,Will20170207,WT,PYR,L5,ACC,MD,ChR2H134R,BASEDPDE,IPSC,10000,4.6,6.1,141.416,1449.5902,8.3,27.5,68,44.8608,44.8608,6363.9316,NaN,NaN,
BJ1145,Will20170207,WT,PYR,L5,ACC,MD,ChR2H134R,DPDE,EPSC,10000,6.1,2.7,-166.5116,-745.2511,6.1,10.2,11,-15.7645,-23.1603,-9710.283,NaN,NaN,
BJ1145,Will20170207,WT,PYR,L5,ACC,MD,ChR2H134R,DPDE,IPSC,10000,4.7,3.1,161.8726,851.1177,9,37.3,76.1,15.2455,17.3215,4100.6098,NaN,NaN,
BJ1146,Will20170207,WT,PYR,L5,ACC,MD,ChR2H134R,BASEDAMGO,EPSC,10000,5.7,2.1,-120.1725,-417.9322,4.9,9.3,9.7,-16.3484,-16.2511,-4135.5881,NaN,NaN,
BJ1146,Will20170207,WT,PYR,L5,ACC,MD,ChR2H134R,BASEDAMGO,IPSC,10000,6.3,3.2,202.6521,1087.8822,10.4,33.7,70.5,8.7256,26.3391,7165.5905,NaN,NaN,
BJ1146,Will20170207,WT,PYR,L5,ACC,MD,ChR2H134R,DAMGO,EPSC,10000,6.3,2.2,-102.2955,-364.4826,4.5,6.2,7.5,-9.3419,-15.0509,-4365.2576,NaN,NaN,
BJ1146,Will20170207,WT,PYR,L5,ACC,MD,ChR2H134R,DAMGO,IPSC,10000,5.8,4.9,131.2453,1043.0997,11.5,24.9,86.8,6.1955,6.1955,6890.9127,NaN,NaN,
BJ1146,Will20170207,WT,PYR,L5,ACC,MD,ChR2H134R,DAMGOCTAP,EPSC,10000,5.6,2.3,-112.2895,-428.3892,4.4,9.4,9.1,-12.9425,-14.1751,-4177.7812,NaN,NaN,
BJ1148,Will20170207,WT,PYR,L5,ACC,MD,ChR2H134R,BASEDPDE,EPSC,10000,2.5,1.3,-302.4156,-647.7694,3,11.1,12.7,-38.1463,-38.1463,-7784.9766,NaN,NaN,
BJ1148,Will20170207,WT,PYR,L5,ACC,MD,ChR2H134R,BASEDPDE,IPSC,10000,2.3,3.6,318.6966,1819.7248,10.8,26.3,56.9,79.9904,79.9904,10723.916,NaN,NaN,
BJ1148,Will20170207,WT,PYR,L5,ACC,MD,ChR2H134R,DPDE,EPSC,10000,2.5,1.5,-254.4383,-633.9034,4.3,15.1,15.5,-33.0861,-33.0861,-10636.4318,NaN,NaN,
BJ1148,Will20170207,WT,PYR,L5,ACC,MD,ChR2H134R,DPDE,IPSC,10000,2.3,3.5,252.9554,1369.0569,11.4,26.5,50.9,59.6847,59.6847,9029.5215,NaN,NaN,
BJ1153,Will20170208,WT,PYR,L5,ACC,MD,ChR2H134R,BASEDAMGO,IPSC,10000,3.4,1.9,258.3376,614.4858,6.2,13.3,24.9,41.1954,41.1954,1181.3567,NaN,NaN,
BJ1153,Will20170208,WT,PYR,L5,ACC,MD,ChR2H134R,DAMGO,IPSC,10000,3.7,0.6,84.0127,23.8732,5.8,10.4,20.3,14.3373,14.3373,41.6962,NaN,NaN,
BJ1155,Will20170208,WT,PYR,L5,ACC,MD,ChR2H134R,BASEDPDE,EPSC,10000,2.3,0.7,-1055.047,-1269.6105,1.9,6.8,9.4,-125.3702,-125.3702,-10101.4052,NaN,NaN,
BJ1155,Will20170208,WT,PYR,L5,ACC,MD,ChR2H134R,BASEDPDE,IPSC,10000,1.4,1.4,841.1921,1740.7962,7.7,12.4,18.9,176.167,176.167,7680.05,NaN,NaN,
BJ1155,Will20170208,WT,PYR,L5,ACC,MD,ChR2H134R,DPDE,EPSC,10000,2.2,0.7,-841.6096,-1060.3847,1.9,6.9,10,-103.0534,-103.0534,-8860.129,NaN,NaN,
BJ1155,Will20170208,WT,PYR,L5,ACC,MD,ChR2H134R,DPDE,IPSC,10000,1.4,1.8,515.1766,1325.8465,7.2,11.3,17.6,126.5055,126.5055,4656.7526,NaN,NaN,
BJ1155,Will20170208,WT,PYR,L5,ACC,MD,ChR2H134R,DPDENALTRI,EPSC,10000,2.2,0.7,-641.3321,-720.3338,1.6,7.1,12.3,-69.4159,-69.4159,-6839.9817,NaN,NaN,
BJ1155,Will20170208,WT,PYR,L5,ACC,MD,ChR2H134R,DPDENALTRI,IPSC,10000,1.4,1.9,470.2727,1294.07,7.2,12.4,19.3,130.398,130.398,4561.964,NaN,NaN,
BJ1157,Will20170208,WT,PYR,L5,ACC,MD,ChR2H134R,BASEDAMGO,EPSC,10000,3.8,2.1,-86.654,-299.3647,4.2,7.7,18.8,-14.5968,-14.5968,-3969.5347,NaN,NaN,
BJ1157,Will20170208,WT,PYR,L5,ACC,MD,ChR2H134R,BASEDAMGO,IPSC,10000,3.6,0.7,330.8606,385.9469,5.7,18.6,30.8,39.5086,39.5086,1838.6657,NaN,NaN,
BJ1157,Will20170208,WT,PYR,L5,ACC,MD,ChR2H134R,DAMGO,EPSC,10000,3.7,2.4,-38.7356,-155.8743,4.1,6.6,37.8,-6.4875,-8.1093,-3604.087,NaN,NaN,
BJ1157,Will20170208,WT,PYR,L5,ACC,MD,ChR2H134R,DAMGO,IPSC,10000,3.6,0.5,268.9702,257.6413,1.7,13.1,22.5,32.2427,32.2427,335.3457,NaN,NaN,
BJ1157,Will20170208,WT,PYR,L5,ACC,MD,ChR2H134R,DAMGOCTAP,EPSC,10000,3.6,2.2,-44.1148,-162.2796,3.6,23.9,36.7,-7.266,-8.2715,-4202.6825,NaN,NaN,
BJ1157,Will20170208,WT,PYR,L5,ACC,MD,ChR2H134R,DAMGOCTAP,IPSC,10000,3.5,0.7,259.2205,289.0381,1.6,15.8,24.8,29.3882,29.3882,335.4429,NaN,NaN,
BJ1159,Will20170208,WT,PYR,L5,ACC,MD,ChR2H134R,BASEDPDE,EPSC,10000,5.1,2,-134.5824,-450.5757,3.8,10.3,11.1,-21.5708,-21.5708,-4921.8725,NaN,NaN,
BJ1159,Will20170208,WT,PYR,L5,ACC,MD,ChR2H134R,BASEDPDE,IPSC,10000,5,1.4,297.6818,683.0468,4.3,12,28.2,15.2455,60.4956,1538.5405,NaN,NaN,
BJ1159,Will20170208,WT,PYR,L5,ACC,MD,ChR2H134R,DPDE,EPSC,10000,5.4,1.9,-104.0385,-336.8213,3.7,8.4,10.2,-15.6672,-15.6672,-3337.5545,NaN,NaN,
BJ1159,Will20170208,WT,PYR,L5,ACC,MD,ChR2H134R,DPDE,IPSC,10000,4.7,2.9,59.9978,285.5995,5.6,12,25.4,4.9305,13.2344,842.7567,NaN,NaN,
BJ1281,Will20170316,PVhet;Ai9het,PV,L5,ACC,MD,ChR2H134R,BASEDAMGO,EPSC,10000,2.1,0.8,-2271.7847,-2774.561,1.2,1.6,5.4,-377.2463,-377.2463,-9699.5028,NaN,NaN,
BJ1281,Will20170316,PVhet;Ai9het,PV,L5,ACC,MD,ChR2H134R,DAMGO,EPSC,10000,2,0.6,-2652.5089,-2767.0373,1.1,1.7,5.7,-394.1461,-394.1461,-9725.4856,NaN,NaN,
BJ1310,Will20170405,WT,PYR,L5,ACC,MD,ChR2H134R,BASEDAMGO,IPSC,10000,2.4,4,72.3712,492.9742,11.7,41.3,96.5,23.8594,23.8594,2711.2727,NaN,NaN,
BJ1310,Will20170405,WT,PYR,L5,ACC,MD,ChR2H134R,BASEDAMGO,EPSC,10000,3.8,2.8,-38.4356,-176.5227,5.7,14.6,20.4,-3.9646,-5.1539,-3513.908,NaN,NaN,
BJ1310,Will20170405,WT,PYR,L5,ACC,MD,ChR2H134R,DAMGO,EPSC,10000,3.7,3,-19.9381,-97.8695,6.8,15,19.2,-2.1733,-3.2762,-1876.9654,NaN,NaN,
BJ1310,Will20170405,WT,PYR,L5,ACC,MD,ChR2H134R,DAMGO,IPSC,10000,5.7,5.1,11.4993,101.7843,16.2,49.9,80.1,0.19462,4.5088,1082.7022,NaN,NaN,
BJ1310,Will20170405,WT,PYR,L5,ACC,MD,ChR2H134R,DAMGOCTAP,IPSC,10000,4.3,5,30.0009,244.6824,15.4,52.2,94.9,5.8027,5.8027,2191.5673,NaN,NaN,
BJ1310,Will20170405,WT,PYR,L5,ACC,MD,ChR2H134R,BASEDPDE,IPSC,10000,4.3,5,30.0009,244.6824,15.4,52.2,94.9,5.8027,5.8027,2191.5673,NaN,NaN,
BJ1310,Will20170405,WT,PYR,L5,ACC,MD,ChR2H134R,DAMGOCTAP,EPSC,10000,3.7,3,-31.1182,-158.4548,5.9,16.4,19.1,-3.7952,-4.0547,-3276.7487,NaN,NaN,
BJ1310,Will20170405,WT,PYR,L5,ACC,MD,ChR2H134R,BASEDPDE,EPSC,10000,3.7,3,-31.1182,-158.4548,5.9,16.4,19.1,-3.7952,-4.0547,-3276.7487,NaN,NaN,
BJ1310,Will20170405,WT,PYR,L5,ACC,MD,ChR2H134R,DPDE,EPSC,10000,3.9,5.8,-19.4736,-193.2642,7.9,14.9,14.4,-3.4059,-3.6979,-3278.6706,NaN,NaN,
BJ1310,Will20170405,WT,PYR,L5,ACC,MD,ChR2H134R,DPDE,IPSC,10000,7.1,3.8,62.7918,391.9477,7.4,39.2,104.5,5.3522,9.6014,1644.1908,NaN,NaN,
BJ1310,Will20170405,WT,PYR,L5,ACC,MD,ChR2H134R,DPDENALTRI,IPSC,10000,4.4,4.6,35.8503,259.7154,12.4,51.6,96.6,6.1631,6.6172,1670.7224,NaN,NaN,
BJ1310,Will20170405,WT,PYR,L5,ACC,MD,ChR2H134R,DPDENALTRI,EPSC,10000,3.8,5.1,-18.4956,-159.5473,9.8,17.6,22.8,-3.2113,-3.2762,-3611.6304,NaN,NaN,
BJ1274,Will20170315,PVhet;Ai9het,PV,L5,ACC,MD,ChR2H134R,BASEDAMGO,EPSC,10000,1.9,6.3,-21.594,-243.3483,7.4,10.8,9.6,-37.3029,-37.3029,-2482.3087,NaN,NaN,
BJ1274,Will20170315,PVhet;Ai9het,PV,L5,ACC,MD,ChR2H134R,DAMGO,EPSC,10000,1.9,6.1,-18.0585,-218.1238,7.2,7.2,7.2,-38.7302,-38.7302,-1990.4779,NaN,NaN,
BJ1274,Will20170315,PVhet;Ai9het,PV,L5,ACC,MD,ChR2H134R,DAMGOCTAP,EPSC,10000,1.9,6.2,-20.5715,-249.9895,7.3,8.3,8.8,-37.1732,-37.1732,-2469.752,NaN,NaN,
BJ1274,Will20170315,PVhet;Ai9het,PV,L5,ACC,MD,ChR2H134R,BASEDPDE,EPSC,10000,1.9,6.2,-20.5715,-249.9895,7.3,8.3,8.8,-37.1732,-37.1732,-2469.752,NaN,NaN,
BJ1274,Will20170315,PVhet;Ai9het,PV,L5,ACC,MD,ChR2H134R,DPDE,EPSC,10000,1.9,2.7,-31.1879,-185.8118,9.3,13.6,9.4,-41.39,-41.39,-2483.7111,NaN,NaN,
BJ1274,Will20170315,PVhet;Ai9het,PV,L5,ACC,MD,ChR2H134R,DPDENALTRI,EPSC,10000,1.9,5.8,-15.4021,-180.5406,8.6,14.4,9.4,-36.0054,-36.0054,-2101.9603,NaN,NaN,
BJ1275,Will20170315,PVhet;Ai9het,PV,L5,ACC,MD,ChR2H134R,BASEDAMGO,EPSC,10000,2.2,0.2,-898.5136,-343.7709,0.5,1.2,2.8,-89.8514,-89.8514,-640.1161,NaN,NaN,
BJ1275,Will20170315,PVhet;Ai9het,PV,L5,ACC,MD,ChR2H134R,DAMGO,EPSC,10000,2.1,0.2,-724.0008,-265.9131,0.6,1.4,3.4,-72.4001,-72.4001,-622.8269,NaN,NaN,
BJ1275,Will20170315,PVhet;Ai9het,PV,L5,ACC,MD,ChR2H134R,DAMGOCTAP,EPSC,10000,2.1,0.2,-1208.2899,-382.6726,0.4,0.9,2.7,-120.829,-120.829,-579.9846,NaN,NaN,
BJ1275,Will20170315,PVhet;Ai9het,PV,L5,ACC,MD,ChR2H134R,BASEDPDE,EPSC,10000,2.1,0.2,-1208.2899,-382.6726,0.4,0.9,2.7,-120.829,-120.829,-579.9846,NaN,NaN,
