"","cellID","animalID","genoType","cellType","recordLayer","recordRegion","stimSource","stimChannel","circuit","signal","samplerate","parameter","drugGroup","baseName","baseValue","agonistName","agonistValue","antagonistName","antagonistValue","agonistEffect","antagonistEffect","tailRatio"
"2290","BJ1525","will20170926","WT","SEP","SEP","Sep","TAIL","ChR2H134R","TAIL_SEP_SEP","EPSC",10000,"risetime",1,"BASEENK",2.7,NA,1e-05,NA,NA,0.00037037037037037,NA,NA
"2291","BJ1525","will20170926","WT","SEP","SEP","Sep","TAIL","ChR2H134R","TAIL_SEP_SEP","EPSC",10000,"slope",1,"BASEENK",-2.5229,NA,-1e-05,NA,NA,0.000396369257600381,NA,NA
"2292","BJ1525","will20170926","WT","SEP","SEP","Sep","TAIL","ChR2H134R","TAIL_SEP_SEP","EPSC",10000,"amplitude",1,"BASEENK",-10.8225,NA,-1e-05,NA,NA,9.24000924000924e-05,NA,NA
"2293","BJ1525","will20170926","WT","SEP","SEP","Sep","TAIL","ChR2H134R","TAIL_SEP_SEP","EPSC",10000,"onset2peakTime",1,"BASEENK",7.4,NA,1e-05,NA,NA,0.000135135135135135,NA,NA
"2294","BJ1525","will20170926","WT","SEP","SEP","Sep","TAIL","ChR2H134R","TAIL_SEP_SEP","EPSC",10000,"halfwidth",1,"BASEENK",7.9,NA,1e-05,NA,NA,0.000126582278481013,NA,NA
"2295","BJ1525","will20170926","WT","SEP","SEP","Sep","TAIL","ChR2H134R","TAIL_SEP_SEP","EPSC",10000,"decay",1,"BASEENK",8,NA,1e-05,NA,NA,0.000125,NA,NA
"2296","BJ1525","will20170926","WT","SEP","SEP","Sep","TAIL","ChR2H134R","TAIL_SEP_SEP","EPSC",10000,"slope2ms",1,"BASEENK",-0.84337,NA,-1e-05,NA,NA,0.00118571919797953,NA,NA
"2297","BJ1525","will20170926","WT","SEP","SEP","Sep","TAIL","ChR2H134R","TAIL_SEP_SEP","EPSC",10000,"slope3ms",1,"BASEENK",-0.81093,NA,-1e-05,NA,NA,0.00123315205998052,NA,NA
"2298","BJ1525","will20170926","WT","SEP","SEP","Sep","TAIL","ChR2H134R","TAIL_SEP_SEP","EPSC",10000,"area",1,"BASEENK",-94.0282,NA,-1e-05,NA,NA,1.06351073401384e-05,NA,NA
"2299","BJ1525","will20170926","WT","SEP","SEP","Sep","TAIL","ChR2H134R","TAIL_SEP_SEP","EPSC",10000,"chargeOAmplitude",1,"BASEENK",8.68821436821437,NA,1e-05,NA,NA,0.000115098449188648,NA,NA
"2300","BJ1526","will20170926","WT","PYR","L2","ACC","TAIL","ChR2H134R","TAIL_L2_PYR","EPSC",10000,"onset",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2301","BJ1526","will20170926","WT","PYR","L2","ACC","TAIL","ChR2H134R","TAIL_L2_PYR","EPSC",10000,"risetime",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2302","BJ1526","will20170926","WT","PYR","L2","ACC","TAIL","ChR2H134R","TAIL_L2_PYR","EPSC",10000,"slope",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2303","BJ1526","will20170926","WT","PYR","L2","ACC","TAIL","ChR2H134R","TAIL_L2_PYR","EPSC",10000,"amplitude",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2304","BJ1526","will20170926","WT","PYR","L2","ACC","TAIL","ChR2H134R","TAIL_L2_PYR","EPSC",10000,"onset2peakTime",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2305","BJ1526","will20170926","WT","PYR","L2","ACC","TAIL","ChR2H134R","TAIL_L2_PYR","EPSC",10000,"halfwidth",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2306","BJ1526","will20170926","WT","PYR","L2","ACC","TAIL","ChR2H134R","TAIL_L2_PYR","EPSC",10000,"decay",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2307","BJ1526","will20170926","WT","PYR","L2","ACC","TAIL","ChR2H134R","TAIL_L2_PYR","EPSC",10000,"slope2ms",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2308","BJ1526","will20170926","WT","PYR","L2","ACC","TAIL","ChR2H134R","TAIL_L2_PYR","EPSC",10000,"slope3ms",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2309","BJ1526","will20170926","WT","PYR","L2","ACC","TAIL","ChR2H134R","TAIL_L2_PYR","EPSC",10000,"area",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2310","BJ1526","will20170926","WT","PYR","L2","ACC","TAIL","ChR2H134R","TAIL_L2_PYR","EPSC",10000,"chargeOAmplitude",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2311","BJ1527","will20170926","WT","PYR","L2","ACC","TAIL","ChR2H134R","TAIL_L2_PYR","EPSC",10000,"onset",1,"BASEENK",4.1,NA,1e-05,NA,NA,0.00024390243902439,NA,NA
"2312","BJ1527","will20170926","WT","PYR","L2","ACC","TAIL","ChR2H134R","TAIL_L2_PYR","EPSC",10000,"risetime",1,"BASEENK",3.4,NA,1e-05,NA,NA,0.000294117647058824,NA,NA
"2313","BJ1527","will20170926","WT","PYR","L2","ACC","TAIL","ChR2H134R","TAIL_L2_PYR","EPSC",10000,"slope",1,"BASEENK",-0.58839,NA,-1e-05,NA,NA,0.00169955301755638,NA,NA
"2314","BJ1527","will20170926","WT","PYR","L2","ACC","TAIL","ChR2H134R","TAIL_L2_PYR","EPSC",10000,"amplitude",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2315","BJ1527","will20170926","WT","PYR","L2","ACC","TAIL","ChR2H134R","TAIL_L2_PYR","EPSC",10000,"onset2peakTime",1,"BASEENK",6.3,NA,1e-05,NA,NA,0.000158730158730159,NA,NA
"2316","BJ1527","will20170926","WT","PYR","L2","ACC","TAIL","ChR2H134R","TAIL_L2_PYR","EPSC",10000,"halfwidth",1,"BASEENK",7.7,NA,1e-05,NA,NA,0.00012987012987013,NA,NA
"2317","BJ1527","will20170926","WT","PYR","L2","ACC","TAIL","ChR2H134R","TAIL_L2_PYR","EPSC",10000,"decay",1,"BASEENK",11.3,NA,1e-05,NA,NA,8.84955752212389e-05,NA,NA
"2318","BJ1527","will20170926","WT","PYR","L2","ACC","TAIL","ChR2H134R","TAIL_L2_PYR","EPSC",10000,"slope2ms",1,"BASEENK",-0.081424,NA,-1e-05,NA,NA,0.0122813912359992,NA,NA
"2319","BJ1527","will20170926","WT","PYR","L2","ACC","TAIL","ChR2H134R","TAIL_L2_PYR","EPSC",10000,"slope3ms",1,"BASEENK",-0.081424,NA,-1e-05,NA,NA,0.0122813912359992,NA,NA
"2320","BJ1527","will20170926","WT","PYR","L2","ACC","TAIL","ChR2H134R","TAIL_L2_PYR","EPSC",10000,"area",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2321","BJ1527","will20170926","WT","PYR","L2","ACC","TAIL","ChR2H134R","TAIL_L2_PYR","EPSC",10000,"chargeOAmplitude",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2322","BJ1528","will20170926","WT","PYR","L2","ACC","TAIL","ChR2H134R","TAIL_L2_PYR","EPSC",10000,"onset",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2323","BJ1528","will20170926","WT","PYR","L2","ACC","TAIL","ChR2H134R","TAIL_L2_PYR","EPSC",10000,"risetime",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2324","BJ1528","will20170926","WT","PYR","L2","ACC","TAIL","ChR2H134R","TAIL_L2_PYR","EPSC",10000,"slope",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2325","BJ1528","will20170926","WT","PYR","L2","ACC","TAIL","ChR2H134R","TAIL_L2_PYR","EPSC",10000,"amplitude",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2326","BJ1528","will20170926","WT","PYR","L2","ACC","TAIL","ChR2H134R","TAIL_L2_PYR","EPSC",10000,"onset2peakTime",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2327","BJ1528","will20170926","WT","PYR","L2","ACC","TAIL","ChR2H134R","TAIL_L2_PYR","EPSC",10000,"halfwidth",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2328","BJ1528","will20170926","WT","PYR","L2","ACC","TAIL","ChR2H134R","TAIL_L2_PYR","EPSC",10000,"decay",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2329","BJ1528","will20170926","WT","PYR","L2","ACC","TAIL","ChR2H134R","TAIL_L2_PYR","EPSC",10000,"slope2ms",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2330","BJ1528","will20170926","WT","PYR","L2","ACC","TAIL","ChR2H134R","TAIL_L2_PYR","EPSC",10000,"slope3ms",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2331","BJ1528","will20170926","WT","PYR","L2","ACC","TAIL","ChR2H134R","TAIL_L2_PYR","EPSC",10000,"area",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2332","BJ1528","will20170926","WT","PYR","L2","ACC","TAIL","ChR2H134R","TAIL_L2_PYR","EPSC",10000,"chargeOAmplitude",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2333","BJ1529","will20170926","WT","SEP","SEP","Sep","TAIL","ChR2H134R","TAIL_SEP_SEP","EPSC",10000,"onset",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2334","BJ1529","will20170926","WT","SEP","SEP","Sep","TAIL","ChR2H134R","TAIL_SEP_SEP","EPSC",10000,"risetime",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2335","BJ1529","will20170926","WT","SEP","SEP","Sep","TAIL","ChR2H134R","TAIL_SEP_SEP","EPSC",10000,"slope",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2336","BJ1529","will20170926","WT","SEP","SEP","Sep","TAIL","ChR2H134R","TAIL_SEP_SEP","EPSC",10000,"amplitude",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2337","BJ1529","will20170926","WT","SEP","SEP","Sep","TAIL","ChR2H134R","TAIL_SEP_SEP","EPSC",10000,"onset2peakTime",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2338","BJ1529","will20170926","WT","SEP","SEP","Sep","TAIL","ChR2H134R","TAIL_SEP_SEP","EPSC",10000,"halfwidth",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2339","BJ1529","will20170926","WT","SEP","SEP","Sep","TAIL","ChR2H134R","TAIL_SEP_SEP","EPSC",10000,"decay",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2340","BJ1529","will20170926","WT","SEP","SEP","Sep","TAIL","ChR2H134R","TAIL_SEP_SEP","EPSC",10000,"slope2ms",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2341","BJ1529","will20170926","WT","SEP","SEP","Sep","TAIL","ChR2H134R","TAIL_SEP_SEP","EPSC",10000,"slope3ms",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2342","BJ1529","will20170926","WT","SEP","SEP","Sep","TAIL","ChR2H134R","TAIL_SEP_SEP","EPSC",10000,"area",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2343","BJ1529","will20170926","WT","SEP","SEP","Sep","TAIL","ChR2H134R","TAIL_SEP_SEP","EPSC",10000,"chargeOAmplitude",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2344","BJ1530","will20170926","WT","SEP","SEP","Sep","TAIL","ChR2H134R","TAIL_SEP_SEP","EPSC",10000,"onset",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2345","BJ1530","will20170926","WT","SEP","SEP","Sep","TAIL","ChR2H134R","TAIL_SEP_SEP","EPSC",10000,"risetime",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2346","BJ1530","will20170926","WT","SEP","SEP","Sep","TAIL","ChR2H134R","TAIL_SEP_SEP","EPSC",10000,"slope",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2347","BJ1530","will20170926","WT","SEP","SEP","Sep","TAIL","ChR2H134R","TAIL_SEP_SEP","EPSC",10000,"amplitude",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2348","BJ1530","will20170926","WT","SEP","SEP","Sep","TAIL","ChR2H134R","TAIL_SEP_SEP","EPSC",10000,"onset2peakTime",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2349","BJ1530","will20170926","WT","SEP","SEP","Sep","TAIL","ChR2H134R","TAIL_SEP_SEP","EPSC",10000,"halfwidth",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2350","BJ1530","will20170926","WT","SEP","SEP","Sep","TAIL","ChR2H134R","TAIL_SEP_SEP","EPSC",10000,"decay",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2351","BJ1530","will20170926","WT","SEP","SEP","Sep","TAIL","ChR2H134R","TAIL_SEP_SEP","EPSC",10000,"slope2ms",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2352","BJ1530","will20170926","WT","SEP","SEP","Sep","TAIL","ChR2H134R","TAIL_SEP_SEP","EPSC",10000,"slope3ms",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2353","BJ1530","will20170926","WT","SEP","SEP","Sep","TAIL","ChR2H134R","TAIL_SEP_SEP","EPSC",10000,"area",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2354","BJ1530","will20170926","WT","SEP","SEP","Sep","TAIL","ChR2H134R","TAIL_SEP_SEP","EPSC",10000,"chargeOAmplitude",1,"BASEENK",NA,NA,NA,NA,NA,NA,NA,NA
"2355","BJ1532","will20171002","WT","PYR","L2","ACC","MD","ChR2H134R","MD_L2_PYR","IPSC",10000,"onset",3,"BASEDPDPE",1.7,"DPDPE",1.7,"DPDPENALTRI",1.7,100,100,NA
"2356","BJ1532","will20171002","WT","PYR","L2","ACC","MD","ChR2H134R","MD_L2_PYR","IPSC",10000,"risetime",3,"BASEDPDPE",1.2,"DPDPE",1.3,"DPDPENALTRI",1.4,108.333333333333,116.666666666667,NA
"2357","BJ1532","will20171002","WT","PYR","L2","ACC","MD","ChR2H134R","MD_L2_PYR","IPSC",10000,"slope",3,"BASEDPDPE",563.1117,"DPDPE",239.3873,"DPDPENALTRI",331.88,42.5115123695707,58.9367970866171,NA
"2358","BJ1532","will20171002","WT","PYR","L2","ACC","MD","ChR2H134R","MD_L2_PYR","IPSC",10000,"amplitude",3,"BASEDPDPE",1189.2596,"DPDPE",502.723,"DPDPENALTRI",719.3961,42.2719312082913,60.4910904229825,NA
"2359","BJ1532","will20171002","WT","PYR","L2","ACC","MD","ChR2H134R","MD_L2_PYR","IPSC",10000,"onset2peakTime",3,"BASEDPDPE",5.8,"DPDPE",6.4,"DPDPENALTRI",6,110.344827586207,103.448275862069,NA
"2360","BJ1532","will20171002","WT","PYR","L2","ACC","MD","ChR2H134R","MD_L2_PYR","IPSC",10000,"halfwidth",3,"BASEDPDPE",9,"DPDPE",9.1,"DPDPENALTRI",8.7,101.111111111111,96.6666666666667,NA
"2361","BJ1532","will20171002","WT","PYR","L2","ACC","MD","ChR2H134R","MD_L2_PYR","IPSC",10000,"decay",3,"BASEDPDPE",15.9,"DPDPE",14.3,"DPDPENALTRI",13.5,89.937106918239,84.9056603773585,NA
"2362","BJ1532","will20171002","WT","PYR","L2","ACC","MD","ChR2H134R","MD_L2_PYR","IPSC",10000,"slope2ms",3,"BASEDPDPE",120.8614,"DPDPE",58.9062,"DPDPENALTRI",52.8404,48.7386378115759,43.7198311454277,NA
"2363","BJ1532","will20171002","WT","PYR","L2","ACC","MD","ChR2H134R","MD_L2_PYR","IPSC",10000,"slope3ms",3,"BASEDPDPE",120.8614,"DPDPE",58.9062,"DPDPENALTRI",52.8404,48.7386378115759,43.7198311454277,NA
"2364","BJ1532","will20171002","WT","PYR","L2","ACC","MD","ChR2H134R","MD_L2_PYR","IPSC",10000,"area",3,"BASEDPDPE",1758.1676,"DPDPE",1003.6654,"DPDPENALTRI",1065.9714,57.0858773645925,60.6296805833528,NA
"2365","BJ1532","will20171002","WT","PYR","L2","ACC","MD","ChR2H134R","MD_L2_PYR","IPSC",10000,"chargeOAmplitude",3,"BASEDPDPE",1.47837158514424,"DPDPE",1.99645808924597,"DPDPENALTRI",1.48175865840807,135.044403538856,100.229108385055,NA
"2366","BJ1533","will20171002","WT","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"onset",1,"BASEENK",1.6,"ENK",1.7,NA,NA,106.25,NA,NA
"2367","BJ1533","will20171002","WT","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"risetime",1,"BASEENK",0.4,"ENK",1.3,NA,NA,325,NA,NA
"2368","BJ1533","will20171002","WT","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"slope",1,"BASEENK",883.1058,"ENK",1e-05,NA,NA,1.13236715238423e-06,NA,NA
"2369","BJ1533","will20171002","WT","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"amplitude",1,"BASEENK",683.8439,"ENK",1e-05,NA,NA,1.46232202992525e-06,NA,NA
"2370","BJ1533","will20171002","WT","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"onset2peakTime",1,"BASEENK",4.9,"ENK",4,NA,NA,81.6326530612245,NA,NA
"2371","BJ1533","will20171002","WT","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"halfwidth",1,"BASEENK",11,"ENK",1.6,NA,NA,14.5454545454545,NA,NA
"2372","BJ1533","will20171002","WT","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"decay",1,"BASEENK",18.6,"ENK",0.5,NA,NA,2.68817204301075,NA,NA
"2373","BJ1533","will20171002","WT","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"slope2ms",1,"BASEENK",112.9143,"ENK",1e-05,NA,NA,8.85627418316369e-06,NA,NA
"2374","BJ1533","will20171002","WT","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"slope3ms",1,"BASEENK",112.9143,"ENK",1e-05,NA,NA,8.85627418316369e-06,NA,NA
"2375","BJ1533","will20171002","WT","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"area",1,"BASEENK",899.1242,"ENK",1e-05,NA,NA,1.11219339886525e-06,NA,NA
"2376","BJ1533","will20171002","WT","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"chargeOAmplitude",1,"BASEENK",1.31480912529892,"ENK",1.59150420833034,NA,NA,121.044505830343,NA,NA
"2377","BJ1534","will20171002","WT","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"onset",1,"BASEENK",5.7,"ENK",6.3,"ENKWASH",4.5,110.526315789474,78.9473684210526,NA
"2378","BJ1534","will20171002","WT","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"risetime",1,"BASEENK",0.7,"ENK",0.6,"ENKWASH",0.7,85.7142857142857,100,NA
"2379","BJ1534","will20171002","WT","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"slope",1,"BASEENK",147.9141,"ENK",128.7761,"ENKWASH",230.2122,87.0614092909331,155.639117568913,NA
"2380","BJ1534","will20171002","WT","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"amplitude",1,"BASEENK",205.7732,"ENK",121.3938,"ENKWASH",256.0419,58.9939797796798,124.429177366149,NA
"2381","BJ1534","will20171002","WT","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"onset2peakTime",1,"BASEENK",1.9,"ENK",1.4,"ENKWASH",3.1,73.6842105263158,163.157894736842,NA
"2382","BJ1534","will20171002","WT","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"halfwidth",1,"BASEENK",9.5,"ENK",7.8,"ENKWASH",7.7,82.1052631578947,81.0526315789474,NA
"2383","BJ1534","will20171002","WT","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"decay",1,"BASEENK",15.8,"ENK",13.9,"ENKWASH",12.7,87.9746835443038,80.379746835443,NA
"2384","BJ1534","will20171002","WT","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"slope2ms",1,"BASEENK",21.733,"ENK",16.4457,"ENKWASH",26.6959,75.6715593797451,122.835779689873,NA
"2385","BJ1534","will20171002","WT","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"slope3ms",1,"BASEENK",21.733,"ENK",16.4457,"ENKWASH",26.6959,75.6715593797451,122.835779689873,NA
"2386","BJ1534","will20171002","WT","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"area",1,"BASEENK",289.7291,"ENK",124.9964,"ENKWASH",301.9098,43.1425079496675,104.204168652717,NA
"2387","BJ1534","will20171002","WT","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"chargeOAmplitude",1,"BASEENK",1.40800211106208,"ENK",1.0296769686755,"ENKWASH",1.17914216384115,73.130356878428,83.7457667553995,NA
"2388","will160328c013","AV0113","WT","PYR","L2","ACC","MD","CsChR","MD_L2_PYR","EPSC",20000,"onset",2,"BASEDAMGO",2.5,"DAMGO",1.15,"DAMGOCTAP",2.5,46,100,NA
"2389","will160328c013","AV0113","WT","PYR","L2","ACC","MD","CsChR","MD_L2_PYR","EPSC",20000,"onset",3,"BASEDPDPE",2.5,"DPDPE",2.4,"DPDPENALTRI",2.55,96,102,NA
"2390","will160328c013","AV0113","WT","PYR","L2","ACC","MD","CsChR","MD_L2_PYR","EPSC",20000,"risetime",2,"BASEDAMGO",1.75,"DAMGO",1.55,"DAMGOCTAP",1.3,88.5714285714286,74.2857142857143,NA
"2391","will160328c013","AV0113","WT","PYR","L2","ACC","MD","CsChR","MD_L2_PYR","EPSC",20000,"risetime",3,"BASEDPDPE",1.3,"DPDPE",1.35,"DPDPENALTRI",1.35,103.846153846154,103.846153846154,NA
"2392","will160328c013","AV0113","WT","PYR","L2","ACC","MD","CsChR","MD_L2_PYR","EPSC",20000,"slope",2,"BASEDAMGO",-19.6091,"DAMGO",-11.6979,"DAMGOCTAP",-21.2691,59.655466084624,108.465457364183,NA
"2393","will160328c013","AV0113","WT","PYR","L2","ACC","MD","CsChR","MD_L2_PYR","EPSC",20000,"slope",3,"BASEDPDPE",-21.2691,"DPDPE",-26.4381,"DPDPENALTRI",-28.272,124.302861898247,132.925229558373,NA
"2394","will160328c013","AV0113","WT","PYR","L2","ACC","MD","CsChR","MD_L2_PYR","EPSC",20000,"amplitude",2,"BASEDAMGO",-57.0325,"DAMGO",-29.5753,"DAMGOCTAP",-48.6768,51.8569236838645,85.3492307017928,NA
"2395","will160328c013","AV0113","WT","PYR","L2","ACC","MD","CsChR","MD_L2_PYR","EPSC",20000,"amplitude",3,"BASEDPDPE",-48.6768,"DPDPE",-59.1072,"DPDPENALTRI",-65.8729,121.427867074253,135.327096275844,NA
"2396","will160328c013","AV0113","WT","PYR","L2","ACC","MD","CsChR","MD_L2_PYR","EPSC",20000,"onset2peakTime",2,"BASEDAMGO",9.7,"DAMGO",5.35,"DAMGOCTAP",4.15,55.1546391752577,42.7835051546392,NA
"2397","will160328c013","AV0113","WT","PYR","L2","ACC","MD","CsChR","MD_L2_PYR","EPSC",20000,"onset2peakTime",3,"BASEDPDPE",4.15,"DPDPE",3.2,"DPDPENALTRI",8.4,77.1084337349398,202.409638554217,NA
"2398","will160328c013","AV0113","WT","PYR","L2","ACC","MD","CsChR","MD_L2_PYR","EPSC",20000,"halfwidth",2,"BASEDAMGO",16.1,"DAMGO",12.45,"DAMGOCTAP",16.25,77.3291925465838,100.931677018634,NA
"2399","will160328c013","AV0113","WT","PYR","L2","ACC","MD","CsChR","MD_L2_PYR","EPSC",20000,"halfwidth",3,"BASEDPDPE",16.25,"DPDPE",13.5,"DPDPENALTRI",13.7,83.0769230769231,84.3076923076923,NA
"2400","will160328c013","AV0113","WT","PYR","L2","ACC","MD","CsChR","MD_L2_PYR","EPSC",20000,"decay",2,"BASEDAMGO",12.35,"DAMGO",16.2,"DAMGOCTAP",12,131.174089068826,97.165991902834,NA
"2401","will160328c013","AV0113","WT","PYR","L2","ACC","MD","CsChR","MD_L2_PYR","EPSC",20000,"decay",3,"BASEDPDPE",12,"DPDPE",17.6,"DPDPENALTRI",11.85,146.666666666667,98.75,NA
"2402","will160328c013","AV0113","WT","PYR","L2","ACC","MD","CsChR","MD_L2_PYR","EPSC",20000,"slope2ms",2,"BASEDAMGO",-2.8818,"DAMGO",-1.3504,"DAMGOCTAP",-1.7186,46.8596016378652,59.6363383996113,NA
"2403","will160328c013","AV0113","WT","PYR","L2","ACC","MD","CsChR","MD_L2_PYR","EPSC",20000,"slope2ms",3,"BASEDPDPE",-1.7186,"DPDPE",-2.6526,"DPDPENALTRI",-2.8306,154.346561154428,164.703828697777,NA
"2404","will160328c013","AV0113","WT","PYR","L2","ACC","MD","CsChR","MD_L2_PYR","EPSC",20000,"slope3ms",2,"BASEDAMGO",-2.3979,"DAMGO",-1.3504,"DAMGOCTAP",-1.7186,56.315943116894,71.6710454981442,NA
"2405","will160328c013","AV0113","WT","PYR","L2","ACC","MD","CsChR","MD_L2_PYR","EPSC",20000,"slope3ms",3,"BASEDPDPE",-1.7186,"DPDPE",-2.6526,"DPDPENALTRI",-2.8306,154.346561154428,164.703828697777,NA
"2406","will160328c013","AV0113","WT","PYR","L2","ACC","MD","CsChR","MD_L2_PYR","EPSC",20000,"area",2,"BASEDAMGO",-969.4362,"DAMGO",-440.0226,"DAMGOCTAP",-840.8228,45.3895367224785,86.7331754271194,NA
"2407","will160328c013","AV0113","WT","PYR","L2","ACC","MD","CsChR","MD_L2_PYR","EPSC",20000,"area",3,"BASEDPDPE",-840.8228,"DPDPE",-836.8737,"DPDPENALTRI",-926.6605,99.5303291014468,110.208774072254,NA
"2408","will160328c013","AV0113","WT","PYR","L2","ACC","MD","CsChR","MD_L2_PYR","EPSC",20000,"chargeOAmplitude",2,"BASEDAMGO",16.9979608118178,"DAMGO",14.8780435025173,"DAMGOCTAP",17.2735841304276,87.5284021844159,101.621508142425,NA
"2409","will160328c013","AV0113","WT","PYR","L2","ACC","MD","CsChR","MD_L2_PYR","EPSC",20000,"chargeOAmplitude",3,"BASEDPDPE",17.2735841304276,"DPDPE",14.1585745898977,"DPDPENALTRI",14.0674010101271,81.9666288304184,81.4388079735414,NA
"2410","will160328c016","AV0113","WT","PYR","L2","ACC","MD","CsChR","MD_L2_PYR","EPSC",20000,"onset",2,"BASEDAMGO",NA,"DAMGO",NA,"DAMGOCTAP",NA,NA,NA,NA
"2411","will160328c016","AV0113","WT","PYR","L2","ACC","MD","CsChR","MD_L2_PYR","EPSC",20000,"risetime",2,"BASEDAMGO",0.95,"DAMGO",1.1,"DAMGOCTAP",1.05,115.789473684211,110.526315789474,NA
"2412","will160328c016","AV0113","WT","PYR","L2","ACC","MD","CsChR","MD_L2_PYR","EPSC",20000,"slope",2,"BASEDAMGO",-68.1901,"DAMGO",-45.7084,"DAMGOCTAP",-69.0736,67.0308446534028,101.295642622609,NA
